id,booking,userId,user,vehicleId,city,type,amount,tax,platformFee,net,date,status,fraud,paymentMode,vehicleName,userName
TXN0406,BK0406,U341,Aman,563,Mussoorie,Scooty,4053,730,608,2715,2024-03-15,pending,False,Card,Suzuki Access,Aman
TXN0407,BK0407,U181,Arjun,203,Mussoorie,Scooty,4669,840,700,3129,2024-02-24,pending,False,Net Banking,Ather 450X,Arjun
TXN0408,BK0408,U451,Neha,690,Dehradun,Car,14602,2628,2190,9784,2024-02-15,received,False,Net Banking,Nexon,Neha
TXN0409,BK0409,U024,Rahul,501,Mussoorie,Car,1534,276,230,1028,2024-02-28,received,False,Net Banking,Swift,Rahul
TXN0410,BK0410,U110,Karan,277,Rishikesh,Bike,4172,751,626,2795,2024-01-11,received,False,UPI,RE Classic 350,Karan
TXN0411,BK0411,U420,Aman,110,Dehradun,Scooty,4536,816,680,3040,2024-01-25,received,False,UPI,Ola S1,Aman
TXN0412,BK0412,U098,Rohit,49,Rishikesh,Bike,3655,658,548,2449,2024-02-29,received,False,UPI,Yamaha R15,Rohit
TXN0413,BK0413,U159,Arjun,999,Rishikesh,Car,10960,1973,1644,7343,2024-01-30,pending,False,Net Banking,Sonet,Arjun
TXN0414,BK0414,U473,Pooja,231,Haridwar,Car,6321,1138,948,4235,2024-03-02,refunded,False,Card,Sonet,Pooja
TXN0415,BK0415,U212,Rahul,453,Mussoorie,Car,18578,3344,2787,12447,2024-01-09,received,False,Card,Creta,Rahul
TXN0416,BK0416,U101,Aman,721,Dehradun,Bike,4627,833,694,3100,2024-03-26,received,False,Card,KTM Duke 200,Aman
TXN0417,BK0417,U345,Aditi,739,Dehradun,Bike,648,117,97,434,2024-02-16,refunded,False,UPI,Hero Splendor Plus,Aditi
TXN0418,BK0418,U288,Rohit,834,Rishikesh,Car,3128,563,469,2096,2024-02-19,received,False,Card,i10,Rohit
TXN0419,BK0419,U093,Pooja,972,Chakrata,Car,9336,1680,1400,6256,2024-02-23,received,False,Net Banking,i10,Pooja
TXN0420,BK0420,U415,Neha,606,Dehradun,Car,6495,1169,974,4352,2024-03-31,refunded,False,UPI,Nexon,Neha
TXN0421,BK0421,U454,Sneha,519,Haridwar,Car,18641,3355,2796,12490,2024-03-07,received,False,Net Banking,Creta,Sneha
TXN0422,BK0422,U046,Rahul,830,Mussoorie,Scooty,1272,229,191,852,2024-03-27,received,False,Card,Honda Activa,Rahul
TXN0423,BK0423,U039,Neha,271,Rishikesh,Bike,3618,651,543,2424,2024-03-25,received,False,UPI,RE Classic 350,Neha
TXN0424,BK0424,U413,Priya,387,Dehradun,Car,2007,361,301,1345,2024-01-14,pending,False,Cash,Sonet,Priya
TXN0425,BK0425,U280,Karan,582,Rishikesh,Car,11606,2089,1741,7776,2024-01-19,received,False,UPI,i10,Karan
TXN0426,BK0426,U202,Neha,777,Rishikesh,Car,15372,2767,2306,10299,2024-02-10,pending,False,Net Banking,Sonet,Neha
TXN0427,BK0427,U323,Aditi,280,Nainital,Bike,1600,288,240,1072,2024-02-17,refunded,False,Card,Hero Splendor Plus,Aditi
TXN0428,BK0428,U352,Aman,839,Rishikesh,Scooty,1776,320,266,1190,2024-02-05,received,False,UPI,Suzuki Access,Aman
TXN0429,BK0429,U267,Rohit,100,Rishikesh,Bike,4459,803,669,2987,2024-03-29,received,False,Net Banking,Bajaj Avenger 220,Rohit
TXN0430,BK0430,U044,Sneha,219,Dehradun,Car,8200,1476,1230,5494,2024-02-27,received,False,UPI,Nexon,Sneha
TXN0431,BK0431,U352,Aman,347,Haridwar,Scooty,1160,209,174,777,2024-01-08,received,False,Cash,Honda Activa,Aman
TXN0432,BK0432,U354,Pooja,608,Mussoorie,Scooty,1284,231,193,860,2024-02-26,refunded,False,UPI,Honda Activa,Pooja
TXN0433,BK0433,U400,Aman,103,Haridwar,Bike,3060,551,459,2050,2024-02-05,received,False,UPI,RE Classic 350,Aman
TXN0434,BK0434,U196,Aman,687,Mussoorie,Car,5698,1026,855,3817,2024-01-22,received,False,Net Banking,Creta,Aman
TXN0435,BK0435,U339,Rahul,535,Dehradun,Bike,1176,212,176,788,2024-01-26,received,False,UPI,Bajaj Avenger 220,Rahul
TXN0436,BK0436,U461,Rohit,100,Rishikesh,Bike,637,115,96,426,2024-01-24,pending,False,Net Banking,Bajaj Avenger 220,Rohit
TXN0437,BK0437,U467,Arjun,399,Dehradun,Car,1549,279,232,1038,2024-01-26,received,False,Net Banking,Swift,Arjun
TXN0438,BK0438,U203,Neha,943,Dehradun,Bike,2037,367,306,1364,2024-02-29,received,False,UPI,Bajaj Avenger 220,Neha
TXN0439,BK0439,U006,Aditi,432,Auli,Car,9462,1703,1419,6340,2024-03-26,pending,False,Card,i10,Aditi
TXN0440,BK0440,U122,Rahul,795,Rishikesh,Car,6172,1111,926,4135,2024-02-18,received,False,Card,Swift,Rahul
TXN0441,BK0441,U002,Rahul,495,Mussoorie,Car,9936,1788,1490,6658,2024-03-24,received,False,Cash,City,Rahul
TXN0442,BK0442,U326,Karan,427,Haridwar,Bike,1446,260,217,969,2024-01-13,pending,False,Cash,KTM Duke 200,Karan
TXN0443,BK0443,U280,Karan,537,Rishikesh,Car,10402,1872,1560,6970,2024-03-07,pending,False,Net Banking,i10,Karan
TXN0444,BK0444,U053,Aman,514,Dehradun,Bike,1960,353,294,1313,2024-03-14,received,False,Card,TVS Apache RTR 160,Aman
TXN0445,BK0445,U199,Rohit,866,Dehradun,Scooty,1779,320,267,1192,2024-03-24,received,False,Cash,TVS Jupiter,Rohit
TXN0446,BK0446,U315,Rahul,440,Auli,Scooty,2700,486,405,1809,2024-02-08,received,False,UPI,Ather 450X,Rahul
TXN0447,BK0447,U206,Priya,38,Haridwar,Scooty,1752,315,263,1174,2024-04-01,refunded,False,Net Banking,Suzuki Access,Priya
TXN0448,BK0448,U350,Arjun,21,Rishikesh,Car,9816,1767,1472,6577,2024-02-02,received,False,Net Banking,City,Arjun
TXN0449,BK0449,U331,Karan,16,Nainital,Bike,1342,242,201,899,2024-02-08,received,False,Cash,Yamaha R15,Karan
TXN0450,BK0450,U362,Pooja,985,Dehradun,Bike,3815,687,572,2556,2024-02-27,received,False,Cash,KTM Duke 200,Pooja
TXN0451,BK0451,U036,Aditi,756,Rishikesh,Car,14182,2553,2127,9502,2024-02-17,received,False,Net Banking,Sonet,Aditi
TXN0452,BK0452,U204,Arjun,558,Mussoorie,Car,3564,642,535,2387,2024-03-15,pending,False,Net Banking,Baleno,Arjun
TXN0453,BK0453,U237,Karan,284,Rishikesh,Scooty,1396,251,209,936,2024-01-16,received,False,Card,Ather 450X,Karan
TXN0454,BK0454,U307,Aditi,255,Dehradun,Car,6306,1135,946,4225,2024-02-20,refunded,False,UPI,Maruti Alto,Aditi
TXN0455,BK0455,U488,Karan,176,Rishikesh,Scooty,2500,450,375,1675,2024-01-01,received,False,Net Banking,Suzuki Access,Karan
TXN0456,BK0456,U293,Neha,753,Nainital,Car,10612,1910,1592,7110,2024-01-04,pending,False,Card,Swift,Neha
TXN0457,BK0457,U188,Aman,812,Dehradun,Scooty,2037,367,306,1364,2024-03-06,received,False,UPI,TVS Ntorq,Aman
TXN0458,BK0458,U102,Pooja,792,Dehradun,Car,4644,836,697,3111,2024-03-10,received,False,Net Banking,i10,Pooja
TXN0459,BK0459,U099,Aman,699,Mussoorie,Car,10122,1822,1518,6782,2024-03-20,pending,True,Net Banking,WagonR,Aman
TXN0460,BK0460,U186,Sneha,460,Dehradun,Bike,1446,260,217,969,2024-02-11,received,False,Net Banking,Yamaha R15,Sneha
TXN0461,BK0461,U471,Sneha,260,Rishikesh,Scooty,2504,451,376,1677,2024-03-14,received,True,Card,TVS Ntorq,Sneha
TXN0462,BK0462,U063,Rahul,27,Dehradun,Car,2388,430,358,1600,2024-04-04,received,False,Cash,Maruti Alto,Rahul
TXN0463,BK0463,U078,Neha,933,Rishikesh,Car,9440,1699,1416,6325,2024-02-01,received,False,UPI,i20,Neha
TXN0464,BK0464,U189,Aman,526,Mussoorie,Bike,3834,690,575,2569,2024-03-15,refunded,False,Cash,Bajaj Avenger 220,Aman
TXN0465,BK0465,U007,Rahul,955,Dehradun,Bike,1380,248,207,925,2024-02-13,refunded,False,Net Banking,Yamaha R15,Rahul
TXN0466,BK0466,U052,Sneha,505,Lansdowne,Bike,2644,476,397,1771,2024-01-11,pending,False,UPI,KTM Duke 200,Sneha
TXN0467,BK0467,U017,Karan,354,Haridwar,Car,9772,1759,1466,6547,2024-03-05,pending,False,Card,City,Karan
TXN0468,BK0468,U038,Aman,133,Mussoorie,Bike,1737,313,261,1163,2024-03-30,received,False,UPI,Bajaj Avenger 220,Aman
TXN0469,BK0469,U494,Arjun,402,Mussoorie,Car,8385,1509,1258,5618,2024-03-10,received,False,Net Banking,Creta,Arjun
TXN0470,BK0470,U107,Rahul,245,Dehradun,Scooty,2576,464,386,1726,2024-02-19,pending,False,Cash,Honda Activa,Rahul
TXN0471,BK0471,U286,Aman,465,Haridwar,Car,11669,2100,1750,7819,2024-02-21,pending,False,Card,Baleno,Aman
TXN0472,BK0472,U224,Priya,879,Dehradun,Car,2356,424,353,1579,2024-01-02,received,False,UPI,City,Priya
TXN0473,BK0473,U167,Karan,965,Haridwar,Scooty,3510,632,526,2352,2024-04-01,pending,False,Cash,Suzuki Access,Karan
TXN0474,BK0474,U347,Sneha,651,Nainital,Car,10266,1848,1540,6878,2024-01-30,received,False,Net Banking,Baleno,Sneha
TXN0475,BK0475,U390,Aman,243,Lansdowne,Car,1297,233,195,869,2024-01-30,received,False,Cash,Maruti Alto,Aman
TXN0476,BK0476,U406,Aditi,431,Rishikesh,Scooty,3798,684,570,2544,2024-04-02,refunded,False,Card,TVS Ntorq,Aditi
TXN0477,BK0477,U459,Aman,271,Rishikesh,Bike,4221,760,633,2828,2024-02-13,received,False,Card,RE Classic 350,Aman
TXN0478,BK0478,U278,Priya,288,Rishikesh,Car,6780,1220,1017,4543,2024-01-06,received,False,Net Banking,WagonR,Priya
TXN0479,BK0479,U372,Sneha,822,Haridwar,Car,4832,870,725,3237,2024-01-15,pending,False,Cash,City,Sneha
TXN0480,BK0480,U199,Rohit,21,Rishikesh,Car,17178,3092,2577,11509,2024-02-13,received,False,Cash,City,Rohit
TXN0481,BK0481,U233,Rohit,609,Dehradun,Car,15008,2701,2251,10056,2024-03-15,received,False,Card,Nexon,Rohit
TXN0482,BK0482,U412,Aditi,489,Haridwar,Car,8992,1619,1349,6024,2024-01-16,received,False,Net Banking,Nexon,Aditi
TXN0483,BK0483,U489,Pooja,590,Nainital,Scooty,2936,528,440,1968,2024-02-20,received,False,UPI,Ather 450X,Pooja
TXN0484,BK0484,U149,Aditi,690,Dehradun,Car,12516,2253,1877,8386,2024-02-14,pending,False,Cash,Nexon,Aditi
TXN0485,BK0485,U263,Pooja,579,Haridwar,Car,10990,1978,1648,7364,2024-02-28,received,False,Net Banking,Swift,Pooja
TXN0486,BK0486,U296,Sneha,216,Haridwar,Car,5502,990,825,3687,2024-03-05,received,False,Cash,i20,Sneha
TXN0487,BK0487,U389,Priya,209,Rishikesh,Scooty,2725,490,409,1826,2024-01-02,pending,False,UPI,Yamaha Fascino,Priya
TXN0488,BK0488,U271,Rahul,879,Dehradun,Car,7068,1272,1060,4736,2024-04-04,pending,False,Net Banking,City,Rahul
TXN0489,BK0489,U195,Rahul,741,Dehradun,Car,6595,1187,989,4419,2024-04-03,received,False,Cash,Maruti Alto,Rahul
TXN0490,BK0490,U368,Karan,884,Rishikesh,Scooty,2328,419,349,1560,2024-01-09,received,False,Net Banking,Suzuki Access,Karan
TXN0491,BK0491,U401,Aditi,562,Haridwar,Bike,2416,435,362,1619,2024-01-05,received,False,Card,Bajaj Avenger 220,Aditi
TXN0492,BK0492,U453,Priya,452,Dehradun,Scooty,2544,458,382,1704,2024-02-26,pending,False,UPI,TVS Ntorq,Priya
TXN0493,BK0493,U388,Neha,670,Dehradun,Bike,742,134,111,497,2024-03-13,pending,False,Net Banking,Bajaj Pulsar 150,Neha
TXN0494,BK0494,U074,Rohit,386,Haridwar,Scooty,1180,212,177,791,2024-03-04,pending,False,Card,Yamaha Fascino,Rohit
TXN0495,BK0495,U036,Aditi,687,Mussoorie,Car,19943,3590,2991,13362,2024-01-11,received,False,UPI,Creta,Aditi
TXN0496,BK0496,U184,Rohit,127,Mussoorie,Bike,1404,253,211,940,2024-03-11,pending,False,Net Banking,KTM Duke 200,Rohit
TXN0497,BK0497,U339,Rahul,813,Haridwar,Car,1253,226,188,839,2024-02-22,received,False,Card,Maruti Alto,Rahul
TXN0498,BK0498,U470,Aman,172,Rishikesh,Bike,1182,213,177,792,2024-01-26,received,False,Card,Bajaj Pulsar 150,Aman
TXN0499,BK0499,U483,Pooja,795,Rishikesh,Car,3086,555,463,2068,2024-01-07,received,False,Card,Swift,Pooja
TXN0500,BK0500,U476,Aditi,236,Mussoorie,Scooty,2088,376,313,1399,2024-02-05,received,False,UPI,TVS Ntorq,Aditi
TXN0501,BK0501,U417,Pooja,726,Dehradun,Car,1264,228,190,846,2024-02-18,received,False,Cash,Maruti Alto,Pooja
TXN0502,BK0502,U363,Neha,233,Dehradun,Scooty,3690,664,554,2472,2024-01-01,pending,False,Cash,Honda Activa,Neha
TXN0503,BK0503,U098,Rohit,350,Rishikesh,Scooty,2680,482,402,1796,2024-03-09,pending,False,Net Banking,TVS Ntorq,Rohit
TXN0504,BK0504,U307,Aditi,313,Haridwar,Bike,615,111,92,412,2024-01-18,received,False,Card,Yamaha FZ,Aditi
TXN0505,BK0505,U367,Aman,855,Mussoorie,Car,1235,222,185,828,2024-01-05,received,False,Cash,WagonR,Aman
TXN0506,BK0506,U130,Sneha,544,Dehradun,Bike,3766,678,565,2523,2024-03-12,received,False,Net Banking,Yamaha FZ,Sneha
TXN0507,BK0507,U400,Aman,970,Dehradun,Bike,1254,226,188,840,2024-02-01,received,False,UPI,Hero Splendor Plus,Aman
TXN0508,BK0508,U132,Neha,171,Rishikesh,Car,8382,1509,1257,5616,2024-02-14,received,False,UPI,Creta,Neha
TXN0509,BK0509,U411,Arjun,7,Mussoorie,Bike,1689,304,253,1132,2024-02-01,pending,False,Cash,TVS Apache RTR 160,Arjun
TXN0510,BK0510,U497,Rohit,136,Rishikesh,Bike,1953,352,293,1308,2024-02-12,received,True,Net Banking,Yamaha R15,Rohit
TXN0511,BK0511,U282,Priya,543,Rishikesh,Car,7728,1391,1159,5178,2024-02-27,pending,False,UPI,Maruti Alto,Priya
TXN0512,BK0512,U093,Pooja,44,Mussoorie,Scooty,1252,225,188,839,2024-04-02,received,False,Cash,Ola S1,Pooja
TXN0513,BK0513,U063,Rahul,256,Mussoorie,Bike,714,129,107,478,2024-03-02,received,False,UPI,Yamaha R15,Rahul
TXN0514,BK0514,U319,Sneha,993,Auli,Car,8910,1604,1336,5970,2024-02-11,received,False,Card,Swift,Sneha
TXN0515,BK0515,U473,Pooja,214,Haridwar,Bike,3260,587,489,2184,2024-03-14,pending,False,Card,Yamaha R15,Pooja
TXN0516,BK0516,U290,Sneha,538,Lansdowne,Bike,4004,721,601,2682,2024-03-02,received,False,Cash,Bajaj Avenger 220,Sneha
TXN0517,BK0517,U255,Rohit,208,Haridwar,Bike,3465,624,520,2321,2024-03-30,received,False,Net Banking,Yamaha FZ,Rohit
TXN0518,BK0518,U413,Priya,318,Nainital,Car,6470,1165,970,4335,2024-02-16,pending,False,UPI,WagonR,Priya
TXN0519,BK0519,U243,Arjun,938,Dehradun,Scooty,4098,738,615,2745,2024-03-14,pending,False,Card,Ola S1,Arjun
TXN0520,BK0520,U219,Pooja,9,Rishikesh,Car,3964,714,595,2655,2024-01-25,received,True,Cash,Sonet,Pooja
TXN0521,BK0521,U260,Neha,7,Mussoorie,Bike,2252,405,338,1509,2024-01-01,received,False,Card,TVS Apache RTR 160,Neha
TXN0522,BK0522,U092,Rohit,540,Nainital,Car,6908,1243,1036,4629,2024-02-09,received,False,Net Banking,i10,Rohit
TXN0523,BK0523,U481,Pooja,22,Haridwar,Bike,1288,232,193,863,2024-03-28,received,False,Net Banking,Yamaha R15,Pooja
TXN0524,BK0524,U386,Sneha,4,Dehradun,Bike,778,140,117,521,2024-04-02,pending,False,Net Banking,KTM Duke 200,Sneha
TXN0525,BK0525,U485,Rohit,279,Dehradun,Car,2513,452,377,1684,2024-02-20,received,False,UPI,City,Rohit
TXN0526,BK0526,U071,Aman,675,Dehradun,Car,11991,2158,1799,8034,2024-03-30,received,False,Cash,i10,Aman
TXN0527,BK0527,U208,Rahul,426,Haridwar,Car,3100,558,465,2077,2024-02-29,received,False,Card,Swift,Rahul
TXN0528,BK0528,U400,Aman,101,Mussoorie,Scooty,2136,384,320,1432,2024-01-22,pending,False,Card,Ather 450X,Aman
TXN0529,BK0529,U230,Rohit,259,Dehradun,Bike,1305,235,196,874,2024-01-22,received,False,Net Banking,Bajaj Pulsar 150,Rohit
TXN0530,BK0530,U029,Rahul,493,Mussoorie,Bike,2340,421,351,1568,2024-02-13,received,False,Cash,TVS Apache RTR 160,Rahul
TXN0531,BK0531,U104,Arjun,14,Rishikesh,Scooty,3100,558,465,2077,2024-02-17,received,False,UPI,TVS Jupiter,Arjun
TXN0532,BK0532,U462,Arjun,244,Dehradun,Bike,2760,497,414,1849,2024-03-12,received,False,Cash,TVS Apache RTR 160,Arjun
TXN0533,BK0533,U219,Pooja,51,Nainital,Car,16576,2984,2486,11106,2024-01-12,received,False,Net Banking,City,Pooja
TXN0534,BK0534,U079,Karan,235,Rishikesh,Bike,1520,274,228,1018,2024-02-21,received,False,UPI,Yamaha R15,Karan
TXN0535,BK0535,U340,Arjun,545,Mussoorie,Scooty,2079,374,312,1393,2024-03-05,refunded,False,Net Banking,TVS Ntorq,Arjun
TXN0536,BK0536,U004,Neha,98,Rishikesh,Scooty,1788,322,268,1198,2024-01-06,refunded,True,Card,TVS Jupiter,Neha
TXN0537,BK0537,U255,Rohit,624,Lansdowne,Car,8463,1523,1269,5671,2024-03-02,received,False,Card,WagonR,Rohit
TXN0538,BK0538,U067,Aditi,359,Rishikesh,Scooty,572,103,86,383,2024-03-14,received,False,Card,TVS Jupiter,Aditi
TXN0539,BK0539,U080,Arjun,563,Mussoorie,Scooty,3474,625,521,2328,2024-04-02,received,False,Net Banking,Suzuki Access,Arjun
TXN0540,BK0540,U361,Sneha,153,Dehradun,Car,11020,1984,1653,7383,2024-02-27,received,False,UPI,Sonet,Sneha
TXN0541,BK0541,U332,Karan,872,Rishikesh,Scooty,1382,249,207,926,2024-04-06,received,False,UPI,TVS Ntorq,Karan
TXN0542,BK0542,U083,Aman,608,Mussoorie,Scooty,642,116,96,430,2024-02-13,received,False,Card,Honda Activa,Aman
TXN0543,BK0543,U466,Rahul,381,Dehradun,Car,6351,1143,953,4255,2024-01-16,received,False,Card,Sonet,Rahul
TXN0544,BK0544,U411,Arjun,619,Dehradun,Bike,3654,658,548,2448,2024-02-26,received,False,Card,Yamaha FZ,Arjun
TXN0545,BK0545,U499,Priya,20,Nainital,Scooty,4088,736,613,2739,2024-02-29,received,False,UPI,TVS Jupiter,Priya
TXN0546,BK0546,U155,Karan,713,Dehradun,Scooty,4074,733,611,2730,2024-01-15,received,False,Card,TVS Jupiter,Karan
TXN0547,BK0547,U288,Rohit,831,Rishikesh,Car,10532,1896,1580,7056,2024-01-31,received,False,Cash,Creta,Rohit
TXN0548,BK0548,U067,Aditi,355,Chakrata,Bike,2955,532,443,1980,2024-01-11,pending,False,Cash,Yamaha FZ,Aditi
TXN0549,BK0549,U355,Aman,72,Dehradun,Car,3060,551,459,2050,2024-02-08,pending,False,Cash,Swift,Aman
TXN0550,BK0550,U373,Aditi,461,Dehradun,Scooty,1166,210,175,781,2024-04-07,pending,False,Cash,TVS Jupiter,Aditi
TXN0551,BK0551,U246,Aman,176,Rishikesh,Scooty,4375,788,656,2931,2024-02-03,received,False,Cash,Suzuki Access,Aman
TXN0552,BK0552,U102,Pooja,645,Rishikesh,Car,3567,642,535,2390,2024-02-08,received,False,Card,WagonR,Pooja
TXN0553,BK0553,U254,Neha,169,Mussoorie,Bike,1845,332,277,1236,2024-02-18,received,False,UPI,Hero Splendor Plus,Neha
TXN0554,BK0554,U463,Sneha,416,Dehradun,Scooty,4102,738,615,2749,2024-04-01,received,False,Net Banking,Yamaha Fascino,Sneha
TXN0555,BK0555,U444,Rohit,693,Mussoorie,Car,6948,1251,1042,4655,2024-01-06,received,False,UPI,WagonR,Rohit
TXN0556,BK0556,U025,Rohit,782,Rishikesh,Scooty,4830,869,724,3237,2024-01-29,received,False,UPI,Ather 450X,Rohit
TXN0557,BK0557,U010,Pooja,657,Rishikesh,Car,7110,1280,1066,4764,2024-01-17,received,False,Card,City,Pooja
TXN0558,BK0558,U493,Priya,52,Rishikesh,Bike,4506,811,676,3019,2024-01-04,received,False,Card,Yamaha R15,Priya
TXN0559,BK0559,U005,Aditi,616,Dehradun,Bike,579,104,87,388,2024-02-23,refunded,False,Card,RE Classic 350,Aditi
TXN0560,BK0560,U245,Sneha,426,Haridwar,Car,3100,558,465,2077,2024-02-06,received,False,Net Banking,Swift,Sneha
TXN0561,BK0561,U065,Priya,375,Rishikesh,Car,7659,1379,1149,5131,2024-03-17,received,False,Cash,Creta,Priya
TXN0562,BK0562,U212,Rahul,801,Rishikesh,Car,6205,1117,931,4157,2024-01-30,received,False,Net Banking,WagonR,Rahul
TXN0563,BK0563,U368,Karan,981,Haridwar,Car,5151,927,773,3451,2024-03-21,received,False,UPI,i20,Karan
TXN0564,BK0564,U076,Pooja,478,Mussoorie,Bike,1206,217,181,808,2024-01-14,refunded,False,UPI,RE Classic 350,Pooja
TXN0565,BK0565,U095,Karan,840,Dehradun,Car,5290,952,794,3544,2024-02-20,received,False,Net Banking,Creta,Karan
TXN0566,BK0566,U252,Priya,984,Rishikesh,Car,17227,3101,2584,11542,2024-02-12,pending,False,Card,City,Priya
TXN0567,BK0567,U450,Rahul,12,Rishikesh,Car,6510,1172,976,4362,2024-01-09,received,True,Cash,Maruti Alto,Rahul
TXN0568,BK0568,U112,Aman,338,Mussoorie,Scooty,3650,657,548,2445,2024-03-08,refunded,False,Cash,Ather 450X,Aman
TXN0569,BK0569,U084,Rohit,162,Auli,Car,9800,1764,1470,6566,2024-03-09,pending,False,UPI,Sonet,Rohit
TXN0570,BK0570,U316,Priya,428,Auli,Scooty,3876,698,581,2597,2024-02-23,refunded,True,Card,TVS Jupiter,Priya
TXN0571,BK0571,U409,Sneha,957,Dehradun,Car,2261,407,339,1515,2024-02-15,received,False,Cash,Nexon,Sneha
TXN0572,BK0572,U405,Aditi,173,Nainital,Scooty,1180,212,177,791,2024-02-25,refunded,False,Net Banking,Yamaha Fascino,Aditi
TXN0573,BK0573,U155,Karan,477,Mussoorie,Car,15510,2792,2326,10392,2024-01-31,pending,False,Card,City,Karan
TXN0574,BK0574,U369,Karan,208,Haridwar,Bike,990,178,148,664,2024-03-18,received,False,Cash,Yamaha FZ,Karan
TXN0575,BK0575,U361,Sneha,995,Rishikesh,Scooty,3840,691,576,2573,2024-01-08,pending,False,Cash,Honda Activa,Sneha
TXN0576,BK0576,U209,Karan,70,Mussoorie,Bike,4879,878,732,3269,2024-03-23,received,False,UPI,Yamaha R15,Karan
TXN0577,BK0577,U258,Aditi,501,Mussoorie,Car,3068,552,460,2056,2024-04-04,refunded,False,Card,Swift,Aditi
TXN0578,BK0578,U338,Rohit,961,Haridwar,Bike,572,103,86,383,2024-04-01,received,False,UPI,Bajaj Avenger 220,Rohit
TXN0579,BK0579,U064,Neha,411,Nainital,Car,12565,2262,1885,8418,2024-03-04,pending,False,Cash,City,Neha
TXN0580,BK0580,U377,Karan,444,Haridwar,Car,8600,1548,1290,5762,2024-02-16,received,False,UPI,Nexon,Karan
TXN0581,BK0581,U319,Sneha,202,Lansdowne,Bike,2130,383,320,1427,2024-01-30,refunded,False,UPI,RE Classic 350,Sneha
TXN0582,BK0582,U010,Pooja,284,Rishikesh,Scooty,2094,377,314,1403,2024-01-28,refunded,False,Cash,Ather 450X,Pooja
TXN0583,BK0583,U443,Sneha,188,Haridwar,Scooty,5075,914,761,3400,2024-03-29,received,False,Net Banking,Ather 450X,Sneha
TXN0584,BK0584,U286,Aman,711,Haridwar,Car,5492,989,824,3679,2024-02-12,pending,False,Net Banking,Creta,Aman
TXN0585,BK0585,U051,Sneha,914,Rishikesh,Scooty,1272,229,191,852,2024-02-01,received,False,Net Banking,Ola S1,Sneha
TXN0586,BK0586,U142,Karan,349,Nainital,Bike,1412,254,212,946,2024-03-21,received,False,UPI,RE Classic 350,Karan
TXN0587,BK0587,U118,Neha,434,Haridwar,Scooty,1998,360,300,1338,2024-01-13,received,False,Net Banking,Ola S1,Neha
TXN0588,BK0588,U244,Neha,956,Nainital,Scooty,2088,376,313,1399,2024-01-03,pending,False,Net Banking,TVS Ntorq,Neha
TXN0589,BK0589,U098,Rohit,732,Dehradun,Car,19922,3586,2988,13348,2024-02-28,received,False,Card,Creta,Rohit
TXN0590,BK0590,U178,Aditi,46,Rishikesh,Bike,1413,254,212,947,2024-01-10,pending,False,Cash,TVS Apache RTR 160,Aditi
TXN0591,BK0591,U421,Karan,136,Rishikesh,Bike,1953,352,293,1308,2024-01-13,received,False,Cash,Yamaha R15,Karan
TXN0592,BK0592,U188,Aman,970,Dehradun,Bike,1254,226,188,840,2024-02-11,received,False,UPI,Hero Splendor Plus,Aman
TXN0593,BK0593,U412,Aditi,602,Haridwar,Scooty,1959,353,294,1312,2024-03-22,received,False,UPI,Ather 450X,Aditi
TXN0594,BK0594,U078,Neha,917,Auli,Scooty,3768,678,565,2525,2024-03-28,refunded,False,Card,Ola S1,Neha
TXN0595,BK0595,U202,Neha,313,Haridwar,Bike,615,111,92,412,2024-01-11,pending,False,Net Banking,Yamaha FZ,Neha
TXN0596,BK0596,U417,Pooja,382,Dehradun,Bike,3969,714,595,2660,2024-01-12,received,False,Cash,Yamaha FZ,Pooja
TXN0597,BK0597,U411,Arjun,833,Dehradun,Scooty,620,112,93,415,2024-03-03,received,False,Card,Yamaha Fascino,Arjun
TXN0598,BK0598,U047,Pooja,865,Rishikesh,Bike,1526,275,229,1022,2024-04-03,received,False,UPI,KTM Duke 200,Pooja
TXN0599,BK0599,U367,Aman,761,Mussoorie,Scooty,1222,220,183,819,2024-04-03,refunded,False,UPI,Honda Activa,Aman
TXN0600,BK0600,U477,Pooja,781,Dehradun,Bike,383,69,57,257,2024-03-19,refunded,False,Cash,Bajaj Pulsar 150,Pooja
TXN0601,BK0601,U171,Pooja,709,Dehradun,Bike,2640,475,396,1769,2024-04-06,received,False,Cash,Yamaha R15,Pooja
TXN0602,BK0602,U458,Priya,955,Dehradun,Bike,2760,497,414,1849,2024-02-25,received,False,Card,Yamaha R15,Priya
TXN0603,BK0603,U324,Sneha,666,Dehradun,Car,5284,951,793,3540,2024-02-05,pending,False,Cash,Creta,Sneha
TXN0604,BK0604,U062,Sneha,763,Chakrata,Bike,1956,352,293,1311,2024-01-18,received,False,Net Banking,Bajaj Pulsar 150,Sneha
TXN0605,BK0605,U337,Arjun,374,Mussoorie,Scooty,3732,672,560,2500,2024-02-25,received,False,Cash,Honda Activa,Arjun
TXN0606,BK0606,U448,Rohit,798,Rishikesh,Car,2606,469,391,1746,2024-02-28,pending,False,Card,Creta,Rohit
TXN0607,BK0607,U022,Arjun,297,Mussoorie,Car,3122,562,468,2092,2024-01-08,received,False,Net Banking,i10,Arjun
TXN0608,BK0608,U257,Neha,829,Dehradun,Bike,2175,392,326,1457,2024-03-26,pending,False,Net Banking,RE Classic 350,Neha
